Gender,Height,Weight
Female,67.85,163.58
Female,60.02,117.67
Female,64.35,139.32
Female,64.30,131.24
Female,60.66,117.93
Female,62.19,119.82
Female,60.18,109.26
Female,59.64,100.53
Female,63.88,142.99
Female,64.45,140.34
Female,64.09,135.82
Female,62.48,153.29
Female,62.27,138.38
Female,59.71,114.94
Female,65.54,134.70
Female,66.35,156.79
Female,63.24,125.69
Female,62.82,102.40
Female,68.41,153.47
Female,62.72,108.59
Female,64.28,162.30
Female,61.92,125.82
Female,62.74,141.34
Female,63.09,137.11
Female,58.43,114.50
Female,69.36,181.62
Female,67.46,157.26
Female,62.84,128.85
Female,60.28,116.47
Female,67.28,151.01
Female,69.38,182.31
Female,60.40,123.83
Female,62.43,116.16
Female,62.23,142.16
Female,60.08,139.08
Female,65.50,146.78
Female,61.24,130.53
Female,60.18,126.35
Female,61.48,116.28
Female,68.55,151.79
Female,67.98,157.83
Female,60.50,121.00
Female,62.05,141.22
Female,60.18,99.36
Female,66.25,154.41
Female,65.92,137.20
Female,63.64,121.49
Female,62.16,133.95
Female,67.03,145.53
Female,62.72,113.62
Female,58.60,107.05
Female,66.87,146.06
Female,65.18,149.95
Female,63.68,122.34
Female,63.22,134.90
Female,63.47,132.36
Female,66.08,150.71
Female,64.56,142.84
Female,67.10,148.56
Female,65.04,129.51
Female,62.32,139.32
Female,68.38,163.81
Female,61.51,136.42
Female,63.16,132.23
Female,62.22,133.62
Female,65.56,134.62
Female,64.56,137.44
Female,65.10,156.06
Female,61.82,118.33
Female,64.66,136.04
Female,66.23,152.31
Female,63.71,127.88
Female,61.82,121.58
Female,63.55,141.95
Female,63.85,137.15
Female,63.56,134.75
Female,66.16,151.57
Female,62.39,110.81
Female,68.87,165.59
Female,65.25,137.16
Female,59.72,109.82
Female,61.02,120.83
Female,59.11,104.88
Female,61.67,115.68
Female,62.36,128.42
Female,66.03,132.26
Female,64.26,131.40
Female,61.55,124.51
Female,61.63,134.34
Female,65.26,137.42
Female,64.69,120.09
Female,64.21,143.62
Female,61.54,125.50
Female,62.77,137.51
Female,60.12,111.58
Female,66.79,142.78
Female,64.11,131.78
Female,60.13,129.74
Female,64.55,143.19
Female,64.76,146.12
Female,63.58,144.06
Female,61.95,127.31
Female,62.15,134.03
Female,64.90,152.57
Female,62.94,136.77
Female,58.51,113.79
Female,65.69,144.50
Female,62.34,134.11
Female,59.90,119.58
Female,64.68,144.40
Female,64.85,158.45
Female,60.67,123.62
Female,63.79,128.20
Female,68.08,182.70
Female,62.72,116.06
Female,60.93,114.78
Female,63.36,122.12
Female,67.20,156.17
Female,58.32,117.05
Female,68.01,171.80
Female,60.01,133.33
Female,64.11,146.89
Female,69.45,164.37
Female,65.72,140.02
Female,66.38,153.45
Female,64.76,135.78
Female,62.83,142.56
Female,56.95,107.17
Female,61.75,113.01
Female,67.74,152.65
Female,65.26,155.16
Female,63.04,119.94
Female,63.43,132.36
Female,59.94,123.50
Female,67.43,156.67
Female,63.55,129.16
Female,63.60,145.48
Female,63.95,132.11
Female,62.64,146.74
Female,58.62,114.05
Female,62.05,116.51
Female,65.08,149.19
Female,64.55,134.55
Female,62.18,133.88
Female,60.40,118.71
Female,56.68,97.27
Female,62.45,132.34
Female,65.16,151.98
Female,61.92,115.87
Female,54.62,71.39
Female,55.74,108.12
Female,62.28,130.09
Female,62.57,126.18
Female,62.41,142.76
Female,60.18,98.75
Female,61.67,134.73
Female,67.34,164.93
Female,68.78,176.45
Female,60.54,102.55
Female,63.81,145.43
Female,65.74,144.09
Female,60.22,109.19
Female,62.89,118.22
Female,66.68,147.15
Female,62.73,110.24
Female,65.45,140.61
Female,61.71,124.81
Female,67.53,157.72
Female,61.61,117.10
Female,63.94,149.86
Female,66.29,153.14
Female,68.23,162.92
Female,66.64,162.16
Female,64.32,148.65
Female,67.30,162.53
Female,61.87,106.73
Female,61.64,117.85
Female,62.07,103.14
Female,64.37,126.52
Female,69.14,165.68
Female,63.42,138.43
Female,65.88,151.07
Female,63.34,138.95
Female,66.21,147.86
Female,68.79,168.94
Female,64.70,152.58
Female,64.74,152.98
Female,65.61,154.23
Female,66.24,145.22
Female,65.11,157.58
Female,65.77,152.68
Female,66.67,148.43
Female,61.92,130.77
Female,66.06,160.29
Female,67.16,160.20
Female,56.98,89.17
Female,64.08,157.59
Female,63.21,140.46
Female,57.98,92.12
Female,62.64,129.57
Female,67.28,146.49
Female,69.08,163.63
Female,62.38,130.78
Female,64.86,159.57
Female,62.23,122.76
Female,70.64,183.29
Female,65.39,140.72
Female,63.31,134.42
Female,66.27,158.74
Female,66.28,132.76
Female,63.24,119.23
Female,64.42,117.34
Female,70.01,188.62
Female,69.74,159.63
Female,61.89,110.92
Female,64.21,158.21
Female,62.51,126.11
Female,64.26,124.90
Female,62.81,124.77
Female,62.25,122.58
Female,63.06,133.94
Female,61.96,130.97
Female,59.18,115.45
Female,66.38,150.14
Female,65.07,149.23
Female,60.72,130.65
Female,62.64,123.79
Female,60.96,105.88
Female,68.85,178.30
Female,63.59,144.42
Female,64.22,145.60
Female,64.45,153.02
Female,56.79,95.33
Female,67.01,151.74
Female,68.99,183.64
Female,59.76,100.36
Female,64.41,131.52
Female,61.58,137.05
Female,63.15,140.68
Female,58.04,100.50
Female,66.58,143.30
Female,66.98,140.02
Female,66.04,137.87
Female,64.60,148.64
Female,65.94,135.93
Female,65.66,143.53
Female,60.27,113.07
Female,62.94,130.84
Female,66.12,167.57
Female,64.31,132.86
Female,64.17,149.33
Female,64.04,138.70
Female,62.65,122.34
Female,63.57,134.80
Female,61.31,119.63
Female,64.64,119.33
Female,63.90,126.61
Female,59.34,105.30
Female,66.12,143.37
Female,64.67,145.98
Female,60.32,111.97
Female,66.85,164.24
Female,62.86,134.05
Female,60.17,110.78
Female,63.28,128.49
Female,63.14,117.31
Female,67.21,165.08
Female,60.16,130.82
Female,68.97,152.43
Female,61.90,153.47
Female,67.74,172.36
Female,62.06,125.14
Female,62.19,121.59
Female,64.74,132.59
Female,63.96,159.71
Female,63.92,139.65
Female,63.01,144.44
Female,63.35,144.07
Female,61.74,106.44
Female,65.32,154.48
Female,61.84,118.36
Female,66.15,145.18
Female,66.42,142.12
Female,63.53,131.81
Female,65.20,148.08
Female,65.20,130.23
Female,67.46,156.31
Female,62.98,129.92
Female,62.16,121.79
Female,65.39,142.92
Female,68.82,175.03
Female,68.19,159.03
Female,60.04,97.03
Female,61.43,119.60
Female,67.43,166.94
Female,63.58,117.71
Female,65.79,119.67
Female,62.64,136.63
Female,63.82,136.83
Female,64.90,134.82
Female,62.43,117.93
Female,59.75,102.35
Female,63.89,148.97
Female,65.18,145.34
Female,65.78,136.66
Female,61.27,110.29
Female,57.20,103.96
Female,65.01,143.40
Female,62.49,137.09
Female,59.74,129.00
Female,66.48,148.55
Female,60.96,123.16
Female,62.49,118.65
Female,65.24,155.40
Female,63.77,128.28
Female,58.87,92.27
Female,59.82,139.53
Female,64.47,146.84
Female,62.62,127.97
Female,64.26,122.38
Female,65.53,128.92
Female,62.36,148.71
Female,65.03,136.85
Female,63.33,144.27
Female,68.94,157.54
Female,63.46,134.05
Female,65.08,137.17
Female,60.59,116.43
Female,63.20,133.68
Female,61.63,118.76
Female,58.39,102.06
Female,66.65,158.22
Female,58.52,128.78
Female,63.25,143.82
Female,69.45,169.82
Female,62.45,122.61
Female,63.07,93.42
Female,63.29,121.25
Female,66.10,154.56
Female,64.53,124.97
Female,64.06,131.31
Female,63.87,130.21
Female,69.61,170.03
Female,67.39,169.63
Female,62.85,127.52
Female,62.94,124.29
Female,66.16,155.91
Female,63.40,145.32
Female,65.47,155.58
Female,60.00,115.81
Female,62.58,111.38
Female,60.82,133.88
Female,64.09,126.99
Female,62.25,122.03
Female,64.49,148.23
Female,60.40,126.98
Female,61.48,108.04
Female,64.50,139.81
Female,59.92,125.55
Female,56.07,89.57
Female,67.43,157.30
Female,62.64,114.82
Female,59.76,105.15
Female,66.00,141.89
Female,59.81,109.66
Female,67.69,163.90
Female,61.01,108.97
Female,61.79,123.68
Female,63.43,132.64
Female,61.33,139.79
Female,64.00,145.69
Female,69.31,154.48
Female,61.59,122.22
Female,64.89,130.62
Female,66.26,141.30
Female,64.08,132.37
Female,61.93,131.74
Female,63.75,129.87
Female,64.00,130.58
Female,60.30,120.62
Female,66.05,157.68
Female,68.44,153.58
Female,64.69,119.02
Female,63.61,123.74
Female,57.97,118.72
Female,62.99,136.67
Female,62.66,131.73
Female,65.79,160.83
Female,60.25,135.51
Female,64.52,124.59
Female,64.44,151.92
Female,61.83,121.28
Female,62.94,127.73
Female,61.04,111.33
Female,63.41,129.20
Female,57.47,96.31
Female,62.93,136.60
Female,66.20,151.36
Female,59.60,115.23
Female,63.86,116.95
Female,62.98,154.43
Female,63.02,132.01
Female,66.42,142.94
Female,64.99,148.17
Female,59.27,100.65
Female,68.71,165.11
Female,64.43,138.00
Female,63.08,127.70
Female,67.07,160.41
Female,62.75,139.89
Female,66.37,156.42
Female,60.13,122.92
Female,62.75,132.73
Female,67.44,162.44
Female,64.76,142.13
Female,62.19,119.77
Female,63.34,126.38
Female,66.28,144.89
Female,59.89,129.17
Female,63.22,142.43
Female,69.10,177.02
Female,66.16,138.03
Female,61.29,119.54
Female,60.27,106.85
Female,63.22,139.75
Female,63.52,120.81
Female,61.82,116.25
Female,66.56,158.66
Female,64.49,133.32
Female,60.87,120.33
Female,63.61,136.64
Female,61.31,121.89
Female,63.06,116.46
Female,56.10,104.95
Female,63.19,126.33
Female,63.03,139.28
Female,66.92,145.87
Female,64.80,159.88
Female,64.51,134.61
Female,69.30,178.78
Female,61.37,111.31
Female,65.78,160.86
Female,68.46,176.15
Female,60.10,122.74
Female,62.55,123.97
Female,65.60,151.46
Female,67.65,174.83
Female,64.38,129.31
Female,60.91,123.83
Female,61.99,110.93
Female,59.13,129.54
Female,62.87,111.47
Female,65.10,142.29
Female,61.66,112.57
Female,58.63,102.47
Female,69.64,177.59
Female,67.55,160.73
Female,62.18,135.61
Female,62.31,136.24
Female,60.86,114.21
Female,66.17,146.68
Female,58.13,98.40
Female,65.65,143.93
Female,66.48,149.21
Female,63.62,144.05
Female,62.41,137.05
Female,65.46,159.04
Female,63.42,124.69
Female,61.37,124.92
Female,64.12,146.80
Female,59.35,100.09
Female,65.45,149.82
Female,57.79,103.31
Female,59.03,116.81
Female,66.18,142.63
Female,64.01,136.70
Female,64.59,154.93
Female,65.10,142.37
Female,60.73,113.23
Female,62.42,129.75
Female,59.45,112.12
Female,58.49,93.19
Female,63.11,145.27
Female,62.40,121.51
Female,64.22,168.55
Female,62.98,138.92
Female,62.64,123.99
Female,59.74,124.84
Female,62.70,135.59
Female,58.13,89.36
Female,65.73,135.64
Female,60.85,97.72
Female,63.17,138.03
Female,63.50,123.50
Female,63.11,135.80
Female,69.18,175.99
Female,65.11,153.88
Female,62.68,109.15
Female,63.98,137.03
Female,63.65,125.59
Female,65.34,140.59
Female,64.07,128.57
Female,68.38,157.52
Female,61.12,101.10
Female,64.57,137.43
Female,69.35,182.66
Female,63.39,134.33
Female,56.76,79.17
Female,63.83,132.51
Female,58.85,119.45
Female,66.25,163.58
Female,63.07,134.45
Female,63.76,132.61
Female,62.51,129.17
Female,61.83,123.82
Female,63.49,123.19
Female,61.02,120.44
Female,63.49,133.14
Female,61.53,117.65
Female,62.65,122.76
Female,64.19,137.84
Female,65.80,157.29
Female,63.79,120.84
Female,61.19,109.58
Female,59.35,106.11
Female,62.70,142.79
Female,61.93,113.65
Female,61.99,131.41
Female,58.16,105.15
Female,67.41,147.36
Female,62.07,119.66
Female,65.50,159.09
Female,62.62,128.17
Female,64.43,162.52
Female,63.45,132.02
Female,64.04,144.49
Female,62.87,122.78
Female,61.84,110.98
Female,62.80,128.81
Female,60.40,112.88
Female,61.93,141.44
Female,66.47,162.58
Female,61.61,124.53
Female,62.58,141.38
Female,62.04,119.42
Female,61.87,122.54
Female,64.83,138.52
Female,58.92,111.33
Female,63.52,136.57
Female,62.35,124.07
Female,65.87,155.92
Female,64.96,141.48
Female,66.72,122.79
Female,61.31,113.52
Female,63.50,123.08
Female,64.66,143.83
Female,69.42,181.85
Female,62.34,107.00
Female,63.94,126.98
Female,67.61,174.32
Female,67.12,154.17
Female,60.52,133.54
Female,61.84,141.58
Female,66.48,146.58
Female,68.45,171.57
Female,68.18,144.33
Female,61.12,108.44
Female,63.40,145.62
Female,66.32,148.67
Female,66.05,143.33
Female,64.74,167.14
Female,67.51,159.95
Female,61.78,113.15
Female,65.19,135.43
Female,60.43,130.63
Female,63.46,127.31
Female,62.09,116.76
Female,63.66,132.30
Female,60.05,115.66
Female,64.23,141.00
Female,64.33,138.74
Female,60.61,109.05
Female,63.92,132.96
Female,63.77,134.75
Female,61.21,104.51
Female,64.23,152.97
Female,62.01,125.29
Female,62.18,144.18
Female,59.85,101.72
Female,63.64,135.42
Female,64.99,141.29
Female,62.48,132.52
Female,60.19,102.10
Female,64.63,137.17
Female,61.42,148.11
Female,64.37,155.08
Female,61.46,120.72
Female,64.65,135.03
Female,64.19,133.35
Female,68.71,178.87
Female,64.29,146.70
Female,63.58,147.65
Female,65.22,138.57
Female,66.37,137.29
Female,61.62,117.13
Female,64.80,152.92
Female,60.68,118.08
Female,69.53,163.80
Female,66.18,157.79
Female,65.43,143.34
Female,59.17,109.87
Female,65.30,141.55
Female,60.26,115.39
Female,64.43,159.34
Female,59.38,109.69
Female,64.84,137.70
Female,65.62,123.50
Female,66.93,143.20
Female,63.67,135.83
Female,57.76,89.79
Female,68.75,174.58
Female,65.96,150.76
Female,64.27,121.74
Female,66.54,150.97
Female,66.84,156.00
Female,66.73,162.60
Female,63.88,139.20
Female,57.16,94.26
Female,66.79,127.10
Female,60.81,120.94
Female,67.63,169.69
Female,63.04,117.03
Female,59.91,105.65
Female,61.53,126.35
Female,66.01,147.20
Female,65.83,147.15
Female,62.05,115.77
Female,67.04,140.82
Female,62.13,125.28
Female,60.28,126.96
Female,64.98,140.40
Female,61.72,134.26
Female,67.92,172.17
Female,64.84,143.46
Female,65.01,151.19
Female,65.06,151.11
Female,65.22,150.44
Female,68.33,159.09
Female,66.44,129.36
Female,57.80,112.46
Female,63.07,131.49
Female,59.77,127.07
Female,58.12,116.40
Female,57.94,97.71
Female,58.82,108.36
Female,65.54,142.70
Female,65.34,147.10
Female,63.01,115.96
Female,65.73,137.84
Female,66.47,152.81
Female,63.64,131.42
Female,59.62,107.38
Female,63.96,148.37
Female,62.36,113.93
Female,64.09,136.79
Female,64.85,139.17
Female,62.55,135.67
Female,61.28,135.08
Female,63.23,138.83
Female,63.42,144.87
Female,60.12,109.39
Female,67.84,171.74
Female,63.07,145.87
Female,63.40,147.60
Female,62.69,116.27
Female,62.68,120.91
Female,63.59,117.44
Female,63.33,126.11
Female,58.56,131.40
Female,65.07,160.80
Female,63.88,143.91
Female,65.48,144.41
Female,65.20,125.20
Female,64.56,151.29
Female,60.46,125.46
Female,64.92,152.90
Female,67.12,165.32
Female,72.43,177.97
Female,65.23,174.47
Female,60.82,108.71
Female,61.68,134.71
Female,65.50,171.13
Female,63.83,133.78
Female,64.26,144.08
Female,61.71,132.92
Female,63.91,128.09
Female,59.03,106.37
Female,64.80,146.04
Female,65.45,150.34
Female,61.89,128.56
Female,56.89,99.87
Female,59.14,103.03
Female,63.48,127.34
Female,60.66,111.17
Female,62.99,129.45
Female,69.81,162.65
Female,66.48,164.87
Female,61.11,114.43
Female,66.37,149.48
Female,67.38,144.31
Female,64.40,162.56
Female,63.50,126.86
Female,66.19,149.58
Female,62.38,117.82
Female,63.97,146.30
Female,63.54,121.12
Female,65.27,133.57
Female,62.03,113.89
Female,63.80,120.61
Female,66.06,158.54
Female,65.41,158.06
Female,59.39,124.21
Female,65.13,130.16
Female,62.82,126.80
Female,65.28,157.98
Female,60.40,115.42
Female,59.17,106.14
Female,63.99,139.87
Female,62.49,124.18
Female,65.62,153.83
Female,64.34,135.04
Female,67.92,157.97
Female,63.77,143.72
Female,61.02,106.86
Female,61.31,115.79
Female,63.11,117.90
Female,68.30,150.15
Female,60.69,125.57
Female,57.55,98.64
Female,58.71,120.25
Female,62.70,100.23
Female,64.57,153.57
Female,63.08,128.48
Female,67.05,144.35
Female,61.42,106.30
Female,66.54,155.37
Female,63.80,145.88
Female,63.13,136.24
Female,61.76,115.58
Female,66.19,145.58
Female,61.69,117.63
Female,60.92,114.03
Female,62.37,131.74
Female,67.33,168.63
Female,67.44,160.29
Female,65.70,142.16
Female,64.50,126.58
Female,67.22,153.99
Female,64.67,143.78
Female,66.09,140.32
Female,61.75,132.60
Female,64.98,123.70
Female,63.19,140.39
Female,61.74,123.08
Female,64.22,137.00
Female,66.19,126.38
Female,62.79,126.42
Female,62.30,139.19
Female,61.98,141.86
Female,63.18,124.91
Female,63.56,151.30
Female,63.81,122.78
Female,58.72,106.07
Female,65.44,146.96
Female,63.32,129.31
Female,63.13,126.48
Female,62.19,126.91
Female,61.21,112.92
Female,64.72,143.94
Female,66.74,144.41
Female,61.86,132.60
Female,63.16,141.49
Female,67.42,148.61
Female,62.66,121.09
Female,67.99,172.22
Female,63.14,141.77
Female,64.13,121.29
Female,57.07,93.75
Female,68.41,163.79
Female,62.59,145.99
Female,69.41,156.88
Female,63.15,136.62
Female,58.12,102.09
Female,65.28,125.13
Female,60.76,116.98
Female,67.59,150.38
Female,64.43,138.23
Female,61.15,135.43
Female,61.81,127.25
Female,67.12,148.83
Female,62.55,131.11
Female,67.14,155.83
Female,64.80,152.83
Female,65.97,148.80
Female,62.09,125.45
Female,64.19,112.51
Female,64.62,138.11
Female,62.26,147.96
Female,62.78,140.39
Female,63.07,155.28
Female,64.26,150.07
Female,67.42,156.68
Female,64.36,138.31
Female,65.96,156.10
Female,63.73,151.24
Female,70.36,185.85
Female,66.05,145.14
Female,63.88,125.17
Female,65.82,153.34
Female,54.87,78.61
Female,62.20,127.23
Female,67.43,170.96
Female,67.07,154.71
Female,64.05,143.00
Female,58.40,106.77
Female,59.15,104.00
Female,65.48,134.95
Female,62.10,124.41
Female,66.36,154.02
Female,67.87,147.87
Female,65.43,147.02
Female,63.80,134.95
Female,67.02,181.79
Female,65.86,165.41
Female,62.36,120.66
Female,58.72,110.54
Female,73.39,190.08
Female,64.26,140.24
Female,61.19,124.46
Female,60.38,115.03
Female,66.62,152.28
Female,63.95,131.45
Female,65.95,145.10
Female,61.86,132.47
Female,66.68,142.96
Female,68.26,158.79
Female,68.73,164.11
Female,62.31,105.15
Female,63.08,146.91
Female,56.81,84.17
Female,64.09,128.42
Female,65.34,139.28
Female,61.97,132.77
Female,68.10,152.18
Female,62.75,133.29
Female,61.87,118.76
Female,61.73,132.71
Female,66.21,140.51
Female,67.15,156.30
Female,66.14,152.08
Female,64.45,142.82
Female,62.37,129.34
Female,60.64,118.14
Female,64.52,129.80
Female,60.39,124.98
Female,59.94,102.47
Female,60.92,120.94
Female,68.00,158.57
Female,65.91,149.06
Female,62.99,142.54
Female,63.38,125.66
Female,68.61,174.98
Female,64.10,146.64
Female,67.11,162.60
Female,59.52,124.89
Female,62.24,120.42
Female,64.94,149.16
Female,67.72,161.35
Female,63.94,142.99
Female,65.22,155.61
Female,63.76,152.04
Female,64.00,143.34
Female,65.88,138.90
Female,67.68,175.01
Female,64.39,125.61
Female,67.03,154.48
Female,57.11,98.79
Female,62.90,117.42
Female,64.05,138.76
Female,67.78,162.16
Female,60.01,113.88
Female,61.44,126.30
Female,59.74,95.93
Female,64.34,138.70
Female,61.04,113.18
Female,64.63,138.15
Female,66.09,153.26
Female,59.61,109.39
Female,65.50,152.93
Female,66.11,154.60
Female,67.11,151.91
Female,61.30,127.07
Female,60.82,127.44
Female,61.38,128.44
Female,68.94,155.69
Female,64.91,151.49
Female,65.30,149.46
Female,62.49,116.46
Female,67.48,160.88
Female,59.42,94.75
Female,66.90,141.32
Female,62.85,152.61
Female,61.44,125.98
Female,64.65,143.51
Female,59.37,118.76
Female,64.83,152.94
Female,63.51,138.22
Female,59.91,115.53
Female,67.21,171.18
Female,60.14,118.80
Female,64.28,135.97
Female,67.95,168.89
Female,61.45,104.31
Female,62.34,129.97
Female,61.96,132.69
Female,70.74,180.05
Female,62.03,108.17
Female,64.27,140.57
Female,63.15,125.39
Female,63.71,138.94
Female,63.98,147.81
Female,64.93,147.92
Female,63.34,137.98
Female,69.86,178.39
Female,65.91,159.23
Female,67.13,168.06
Female,66.22,144.69
Female,63.33,136.39
Female,61.92,126.88
Female,57.78,126.14
Female,58.74,96.76
Female,63.02,137.90
Female,61.02,120.14
Female,67.67,156.51
Female,60.83,123.81
Female,63.33,163.08
Female,66.50,143.76
Female,60.93,131.94
Female,62.82,122.41
Female,62.84,132.37
Female,65.69,142.53
Female,60.94,126.71
Female,60.33,86.06
Female,65.07,141.81
Female,64.55,124.98
Female,65.38,136.20
Female,62.25,135.93
Female,65.57,138.54
Female,68.30,168.00
Female,64.72,139.52
Female,62.98,132.10
Female,60.75,110.13
Female,60.00,113.65
Female,61.22,115.66
Female,66.19,154.32
Female,61.29,132.27
Female,62.83,132.17
Female,63.10,133.57
Female,63.81,132.21
Female,66.17,145.80
Female,65.15,138.42
Female,57.26,101.71
Female,58.43,105.75
Female,66.82,149.66
Female,63.69,125.93
Female,61.27,127.88
Female,69.43,162.55
Female,62.98,129.16
Female,64.06,114.06
Female,64.85,147.53
Female,67.81,138.10
Female,62.82,125.44
Female,60.57,122.91
